,BELGIUM,sys_par_name,sys_reserved,sys_first_sys,BE_2005,BE_2006,BE_2007,BE_2008,BE_2009,sys_end_sys,
,,sys_first_par,,,TAX: income Tax,,,,,
,,band6_upLim,,,$IT_Bracket6,$IT_Bracket6,$IT_Bracket6,$IT_Bracket6,$IT_Bracket6,
,,band6_rate,,,$IT_Rate6,$IT_Rate6,$IT_Rate6,$IT_Rate6,$IT_Rate6,
,,band7_upLim,,,$IT_Bracket7,$IT_Bracket7,$IT_Bracket7,$IT_Bracket7,$IT_Bracket7,
,,band7_rate,,,$IT_Rate7,$IT_Rate7,$IT_Rate7,$IT_Rate7,$IT_Rate7,
,,band8_rate,,,$IT_Rate8,$IT_Rate8,$IT_Rate8,$IT_Rate8,$IT_Rate8,
,,output_var,,,tints_s,tints_s,tints_s,tints_s,tints_s,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_ArithOp,,,on,on,on,off,off,
,,who_must_be_elig,,,one,one,one,n/a,n/a,
,,formula,,,$IT_BaseAlw+ddi*$IT_AlwDisabSupp,$IT_BaseAlw+ddi*$IT_AlwDisabSupp,$IT_BaseAlw+ddi*$IT_AlwDisabSupp,n/a,n/a,
,,output_var,,,tintatb_s,tintatb_s,tintatb_s,n/a,n/a,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,n/a,n/a,
,,func_BenCalc,,,off,off,off,on,on,
,,who_must_be_elig,,,n/a,n/a,n/a,one,one,
,,base_amount,,,n/a,n/a,n/a,$IT_BaseAlw,$IT_BaseAlw,
,,comp1_cond,,,n/a,n/a,n/a,{il_taxableY<=amount#1},{il_taxableY<=amount#1},
,,comp1_perElig,,,n/a,n/a,n/a,base_amount+amount#3+ddi*$IT_AlwDisabSupp,base_amount+amount#3+ddi*$IT_AlwDisabSupp,
,,comp2_cond,,,n/a,n/a,n/a,{il_taxableY>amount#1} & {il_taxableY<=amount#2},{il_taxableY>amount#1} & {il_taxableY<=amount#2},
,,comp2_perElig,,,n/a,n/a,n/a,base_amount+amount#3-(il_taxableY-amount#1)+ddi*$IT_AlwDisabSupp,base_amount+amount#3-(il_taxableY-amount#1)+ddi*$IT_AlwDisabSupp,
,,comp3_cond,,,n/a,n/a,n/a,{il_taxableY>amount#2},{il_taxableY>amount#2},
,,comp3_perElig,,,n/a,n/a,n/a,base_amount,base_amount,
,,#1_amount,,,n/a,n/a,n/a,22870#y,23900#y,
,,#2_amount,,,n/a,n/a,n/a,23120#y,24160#y,
,,#3_amount,,,n/a,n/a,n/a,250#y,260#y,
,,output_var,,,n/a,n/a,n/a,tintatb_s,tintatb_s,
,,TAX_UNIT,,,n/a,n/a,n/a,tu_individual_be,tu_individual_be,
,,func_BenCalc,,,on,on,on,on,on,
,,base_amount,,,$IT_BaseAlw,$IT_BaseAlw,$IT_BaseAlw,$IT_BaseAlw,$IT_BaseAlw,
,,comp1_cond,,,{IsNtoMchild}#5 & !{IsDisabled},{IsNtoMchild}#5 & !{IsDisabled},{IsNtoMchild}#5 & !{IsDisabled},{IsNtoMchild}#5 & !{IsDisabled},{IsNtoMchild}#5 & !{IsDisabled},
,,comp1_perElig,,,$IT_AlwCh1Supp,$IT_AlwCh1Supp,$IT_AlwCh1Supp,$IT_AlwCh1Supp,$IT_AlwCh1Supp,
,,comp2_cond,,,{IsNtoMchild}#5 & {IsDisabled},{IsNtoMchild}#5 & {IsDisabled},{IsNtoMchild}#5 & {IsDisabled},{IsNtoMchild}#5 & {IsDisabled},{IsNtoMchild}#5 & {IsDisabled},
,,comp2_perElig,,,$IT_AlwCh1Supp+$IT_AlwCh2Supp,$IT_AlwCh1Supp+$IT_AlwCh2Supp,$IT_AlwCh1Supp+$IT_AlwCh2Supp,$IT_AlwCh1Supp+$IT_AlwCh2Supp,$IT_AlwCh1Supp+$IT_AlwCh2Supp,
,,#5_N,,,1,1,1,1,1,
,,#5_M,,,1,1,1,1,1,
,,comp3_cond,,,{IsNtoMchild}#6 & !{IsDisabled},{IsNtoMchild}#6 & !{IsDisabled},{IsNtoMchild}#6 & !{IsDisabled},{IsNtoMchild}#6 & !{IsDisabled},{IsNtoMchild}#6 & !{IsDisabled},
,,comp3_perElig,,,$IT_AlwCh2Supp,$IT_AlwCh2Supp,$IT_AlwCh2Supp,$IT_AlwCh2Supp,$IT_AlwCh2Supp,
,,comp4_cond,,,{IsNtoMchild}#6 & {IsDisabled},{IsNtoMchild}#6 & {IsDisabled},{IsNtoMchild}#6 & {IsDisabled},{IsNtoMchild}#6 & {IsDisabled},{IsNtoMchild}#6 & {IsDisabled},
,,comp4_perElig,,,$IT_AlwCh2Supp+$IT_AlwCh3Supp,$IT_AlwCh2Supp+$IT_AlwCh3Supp,$IT_AlwCh2Supp+$IT_AlwCh3Supp,$IT_AlwCh2Supp+$IT_AlwCh3Supp,$IT_AlwCh2Supp+$IT_AlwCh3Supp,
,,#6_N,,,2,2,2,2,2,
,,#6_M,,,2,2,2,2,2,
,,comp5_cond,,,{IsNtoMchild}#7 & !{IsDisabled},{IsNtoMchild}#7 & !{IsDisabled},{IsNtoMchild}#7 & !{IsDisabled},{IsNtoMchild}#7 & !{IsDisabled},{IsNtoMchild}#7 & !{IsDisabled},
,,comp5_perElig,,,$IT_AlwCh3Supp,$IT_AlwCh3Supp,$IT_AlwCh3Supp,$IT_AlwCh3Supp,$IT_AlwCh3Supp,
,,comp6_cond,,,{IsNtoMchild}#7 & {IsDisabled},{IsNtoMchild}#7 & {IsDisabled},{IsNtoMchild}#7 & {IsDisabled},{IsNtoMchild}#7 & {IsDisabled},{IsNtoMchild}#7 & {IsDisabled},
,,comp6_perElig,,,$IT_AlwCh3Supp+$IT_AlwCh4Supp,$IT_AlwCh3Supp+$IT_AlwCh4Supp,$IT_AlwCh3Supp+$IT_AlwCh4Supp,$IT_AlwCh3Supp+$IT_AlwCh4Supp,$IT_AlwCh3Supp+$IT_AlwCh4Supp,
,,#7_N,,,3,3,3,3,3,
,,#7_M,,,3,3,3,3,3,
,,comp7_cond,,,{IsNtoMchild}#8 & !{IsDisabled},{IsNtoMchild}#8 & !{IsDisabled},{IsNtoMchild}#8 & !{IsDisabled},{IsNtoMchild}#8 & !{IsDisabled},{IsNtoMchild}#8 & !{IsDisabled},
,,comp7_perElig,,,$IT_AlwCh4Supp,$IT_AlwCh4Supp,$IT_AlwCh4Supp,$IT_AlwCh4Supp,$IT_AlwCh4Supp,
,,comp8_cond,,,{IsNtoMchild}#8 & {IsDisabled},{IsNtoMchild}#8 & {IsDisabled},{IsNtoMchild}#8 & {IsDisabled},{IsNtoMchild}#8 & {IsDisabled},{IsNtoMchild}#8 & {IsDisabled},
,,comp8_perElig,,,$IT_AlwCh4Supp*2,$IT_AlwCh4Supp*2,$IT_AlwCh4Supp*2,$IT_AlwCh4Supp*2,$IT_AlwCh4Supp*2,
,,#8_N,,,4,4,4,4,4,
,,#8_M,,,99,99,99,99,99,
,,comp9_cond,,,{IsLoneParentOfDepChild},{IsLoneParentOfDepChild},{IsLoneParentOfDepChild},{IsLoneParentOfDepChild},{IsLoneParentOfDepChild},
,,comp9_perElig,,,$IT_AlwLPSupp,$IT_AlwLPSupp,$IT_AlwLPSupp,$IT_AlwLPSupp,$IT_AlwLPSupp,
,,comp10_cond,,,{IsDepParent} | {IsDepRelative} & {dag<65},{IsDepParent} | {IsDepRelative} & {dag<65},{IsDepParent} | {IsDepRelative} & {dag<65},{IsDepParent} | {IsDepRelative} & {dag<65},{IsDepParent} | {IsDepRelative} & {dag<65},
,,comp10_perElig,,,$IT_AlwDepMin65Supp,$IT_AlwDepMin65Supp,$IT_AlwDepMin65Supp,$IT_AlwDepMin65Supp,$IT_AlwDepMin65Supp,
,,comp11_cond,,,{IsDepParent} | {IsDepRelative} & {dag>=65},{IsDepParent} | {IsDepRelative} & {dag>=65},{IsDepParent} | {IsDepRelative} & {dag>=65},{IsDepParent} | {IsDepRelative} & {dag>=65},{IsDepParent} | {IsDepRelative} & {dag>=65},
,,comp11_perElig,,,$IT_AlwDepPlus65Supp,$IT_AlwDepPlus65Supp,$IT_AlwDepPlus65Supp,$IT_AlwDepPlus65Supp,$IT_AlwDepPlus65Supp,
,,comp12_cond,,,{IsHeadOfTu} & ({dms=2} | {dcu=1}) & {GetPartnerIncome#9>0},{IsHeadOfTu} & ({dms=2} | {dcu=1}) & {GetPartnerIncome#9>0},{IsHeadOfTu} & ({dms=2} | {dcu=1}) & {GetPartnerIncome#9>0},{IsHeadOfTu} & ({dms=2} | {dcu=1}) & {GetPartnerIncome#9>0},{IsHeadOfTu} & ({dms=2} | {dcu=1}) & {GetPartnerIncome#9>0},
,,comp12_perElig,,,base_amount-GetPartnerIncome#9,base_amount-GetPartnerIncome#9,base_amount-GetPartnerIncome#9,base_amount-GetPartnerIncome#9,base_amount-GetPartnerIncome#9,
,,comp12_lowlim_amount,,,0,0,0,0,0,
,,#9_income_il,,,il_taxableY,il_taxableY,il_taxableY,il_taxableY,il_taxableY,
,,output_add_var,,,tintatb_s,tintatb_s,tintatb_s,tintatb_s,tintatb_s,
,,TAX_UNIT,,,tu_family_be,tu_family_be,tu_family_be,tu_family_be,tu_family_be,
,,func_BenCalc,,,on,on,on,on,on,
,,comp1_cond,,,{tintatb_s>il_taxableY} & {nDepChildrenInTu#1>=1} & {IsHead#1} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1>=1} & {IsHead#1} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1>=1} & {IsHead#1} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1>=1} & {IsHead#1} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1>=1} & {IsHead#1} & ({dms=2} | {dcu=1}),
,,comp1_perElig,,,tintatb_s-il_taxableY,tintatb_s-il_taxableY,tintatb_s-il_taxableY,tintatb_s-il_taxableY,tintatb_s-il_taxableY,
,,comp2_cond,,,{tintatb_s>il_taxableY} & {nDepChildrenInTu#1=0} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1=0} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1=0} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1=0} & ({dms=2} | {dcu=1}),{tintatb_s>il_taxableY} & {nDepChildrenInTu#1=0} & ({dms=2} | {dcu=1}),
,,comp2_perElig,,,tintatb_s-il_taxableY,tintatb_s-il_taxableY,tintatb_s-il_taxableY,tintatb_s-il_taxableY,tintatb_s-il_taxableY,
,,comp2_uplim,,,GetPartnerIncome#2-GetPartnerIncome#3,GetPartnerIncome#2-GetPartnerIncome#3,GetPartnerIncome#2-GetPartnerIncome#3,GetPartnerIncome#2-GetPartnerIncome#3,GetPartnerIncome#2-GetPartnerIncome#3,
,,#1_level,,,tu_family_be,tu_family_be,tu_family_be,tu_family_be,tu_family_be,
,,#2_income,,,il_taxableY,il_taxableY,il_taxableY,il_taxableY,il_taxableY,
,,#3_income,,,tintatb_s,tintatb_s,tintatb_s,tintatb_s,tintatb_s,
,,output_var,,,sin08_s,sin08_s,sin08_s,sin08_s,sin08_s,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_Allocate,,,on,on,on,on,on,
,,share_var,,,sin08_s,sin08_s,sin08_s,sin08_s,sin08_s,
,,share_between,,,{sin08_s=0}#1 & !{IsDepChild},{sin08_s=0}#1 & !{IsDepChild},{sin08_s=0}#1 & !{IsDepChild},{sin08_s=0}#1 & !{IsDepChild},{sin08_s=0}#1 & !{IsDepChild},
,,#1_level,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,output_var,,,sin09_s,sin09_s,sin09_s,sin09_s,sin09_s,
,,TAX_UNIT,,,tu_couple_be,tu_couple_be,tu_couple_be,tu_couple_be,tu_couple_be,
,,func_ArithOp,,,on,on,on,on,on,
,,formula,,,sin09_s-sin08_s,sin09_s-sin08_s,sin09_s-sin08_s,sin09_s-sin08_s,sin09_s-sin08_s,
,,output_add_var,,,tintatb_s,tintatb_s,tintatb_s,tintatb_s,tintatb_s,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_Elig,,,on,on,on,on,on,
,,elig_cond,,,{ddp_s!=1},{ddp_s!=1},{ddp_s!=1},{ddp_s!=1},{ddp_s!=1},
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_SchedCalc,,,on,on,on,on,on,
,,who_must_be_elig,,,one,one,one,one,one,
,,base_var,,,tintatb_s,tintatb_s,tintatb_s,tintatb_s,tintatb_s,
,,band1_upLim,,,$IT_Bracket1,$IT_Bracket1,$IT_Bracket1,$IT_Bracket1,$IT_Bracket1,
,,band1_rate,,,$IT_Rate1,$IT_Rate1,$IT_Rate1,$IT_Rate1,$IT_Rate1,
,,band2_upLim,,,$IT_Bracket2,$IT_Bracket2,$IT_Bracket2,$IT_Bracket2,$IT_Bracket2,
,,band2_rate,,,$IT_Rate2,$IT_Rate2,$IT_Rate2,$IT_Rate2,$IT_Rate2,
,,band3_upLim,,,$IT_Bracket3,$IT_Bracket3,$IT_Bracket3,$IT_Bracket3,$IT_Bracket3,
,,band3_rate,,,$IT_Rate3,$IT_Rate3,$IT_Rate3,$IT_Rate3,$IT_Rate3,
,,band4_upLim,,,$IT_Bracket4,$IT_Bracket4,$IT_Bracket4,$IT_Bracket4,$IT_Bracket4,
,,band4_rate,,,$IT_Rate4,$IT_Rate4,$IT_Rate4,$IT_Rate4,$IT_Rate4,
,,band5_upLim,,,$IT_Bracket5,$IT_Bracket5,$IT_Bracket5,$IT_Bracket5,$IT_Bracket5,
,,band5_rate,,,$IT_Rate5,$IT_Rate5,$IT_Rate5,$IT_Rate5,$IT_Rate5,
,,band6_upLim,,,$IT_Bracket6,$IT_Bracket6,$IT_Bracket6,$IT_Bracket6,$IT_Bracket6,
,,band6_rate,,,$IT_Rate6,$IT_Rate6,$IT_Rate6,$IT_Rate6,$IT_Rate6,
,,band7_upLim,,,$IT_Bracket7,$IT_Bracket7,$IT_Bracket7,$IT_Bracket7,$IT_Bracket7,
,,band7_rate,,,$IT_Rate7,$IT_Rate7,$IT_Rate7,$IT_Rate7,$IT_Rate7,
,,band8_rate,,,$IT_Rate8,$IT_Rate8,$IT_Rate8,$IT_Rate8,$IT_Rate8,
,,output_var,,,tintatc_s,tintatc_s,tintatc_s,tintatc_s,tintatc_s,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_BenCalc,,,on,on,on,on,on,
,,comp1_cond,,,{il_netpension>0} & {il_taxableY_bf_mq>0},{il_netpension>0} & {il_taxableY_bf_mq>0},{il_netpension>0} & {il_taxableY_bf_mq>0},{il_netpension>0} & {il_taxableY_bf_mq>0},{il_netpension>0} & {il_taxableY_bf_mq>0},
,,comp1_perElig,,,$IT_TCPens*(il_netpension/il_taxableY_bf_mq),$IT_TCPens*(il_netpension/il_taxableY_bf_mq),$IT_TCPens*(il_netpension/il_taxableY_bf_mq),$IT_TCPens*(il_netpension/il_taxableY_bf_mq),$IT_TCPens*(il_netpension/il_taxableY_bf_mq),
,,comp2_cond,,,{byr>0} & {il_taxableY_bf_mq>0},{byr>0} & {il_taxableY_bf_mq>0},{byr>0} & {il_taxableY_bf_mq>0},{byr>0} & {il_taxableY_bf_mq>0},{byr>0} & {il_taxableY_bf_mq>0},
,,comp2_perElig,,,$IT_TCPens*(byr/il_taxableY_bf_mq),$IT_TCPens*(byr/il_taxableY_bf_mq),$IT_TCPens*(byr/il_taxableY_bf_mq),$IT_TCPens*(byr/il_taxableY_bf_mq),$IT_TCPens*(byr/il_taxableY_bf_mq),
,,comp3_cond,,,{il_netsickY>0} & {il_taxableY_bf_mq>0},{il_netsickY>0} & {il_taxableY_bf_mq>0},{il_netsickY>0} & {il_taxableY_bf_mq>0},{il_netsickY>0} & {il_taxableY_bf_mq>0},{il_netsickY>0} & {il_taxableY_bf_mq>0},
,,comp3_perElig,,,$IT_TCDisab*(il_netsickY/il_taxableY_bf_mq),$IT_TCDisab*(il_netsickY/il_taxableY_bf_mq),$IT_TCDisab*(il_netsickY/il_taxableY_bf_mq),$IT_TCDisab*(il_netsickY/il_taxableY_bf_mq),$IT_TCDisab*(il_netsickY/il_taxableY_bf_mq),
,,output_var,,,sin10_s,sin10_s,sin10_s,sin10_s,sin10_s,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_BenCalc,,,on,on,on,on,on,
,,comp1_cond,,,({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>0} & {il_taxableY<$IT_TCReplIncLim1},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>0} & {il_taxableY<$IT_TCReplIncLim1},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>0} & {il_taxableY<$IT_TCReplIncLim1},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>0} & {il_taxableY<$IT_TCReplIncLim1},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>0} & {il_taxableY<$IT_TCReplIncLim1},
,,comp1_perElig,,,sin10_s,sin10_s,sin10_s,sin10_s,sin10_s,
,,comp2_cond,,,({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>=$IT_TCReplIncLim1} & {il_taxableY<=$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>=$IT_TCReplIncLim1} & {il_taxableY<=$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>=$IT_TCReplIncLim1} & {il_taxableY<=$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>=$IT_TCReplIncLim1} & {il_taxableY<=$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>=$IT_TCReplIncLim1} & {il_taxableY<=$IT_TCReplIncLim2},
,,comp2_perElig,,,(sin10_s/3)+sin10_s*(2/3)*($IT_TCReplIncLim2-il_taxableY)/$IT_TCReplIncLim1,(sin10_s/3)+sin10_s*(2/3)*($IT_TCReplIncLim2-il_taxableY)/$IT_TCReplIncLim1,(sin10_s/3)+sin10_s*(2/3)*($IT_TCReplIncLim2-il_taxableY)/$IT_TCReplIncLim1,(sin10_s/3)+sin10_s*(2/3)*($IT_TCReplIncLim2-il_taxableY)/$IT_TCReplIncLim1,(sin10_s/3)+sin10_s*(2/3)*($IT_TCReplIncLim2-il_taxableY)/$IT_TCReplIncLim1,
,,comp3_cond,,,({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>$IT_TCReplIncLim2},({il_netpension>0} | {il_netsickY>0} | {byr>0}) & {il_taxableY>$IT_TCReplIncLim2},
,,comp3_perElig,,,sin10_s/3,sin10_s/3,sin10_s/3,sin10_s/3,sin10_s/3,
,,output_var,,,tintcri_s,tintcri_s,tintcri_s,tintcri_s,tintcri_s,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_BenCalc,,,on,on,on,on,off,
,,comp1_cond,,,({bun>0} | {bun_s > 0}) & (({dcu=1} | {dms=2}) & {idpartner!=0}) & {il_taxableY_bf_mq#1>0},({bun>0} | {bun_s > 0}) & (({dcu=1} | {dms=2}) & {idpartner!=0}) & {il_taxableY_bf_mq#1>0},({bun>0} | {bun_s > 0}) & (({dcu=1} | {dms=2}) & {idpartner!=0}) & {il_taxableY_bf_mq#1>0},({bun>0} | {bun_s > 0}) & (({dcu=1} | {dms=2}) & {idpartner!=0}) & {il_taxableY_bf_mq#1>0},n/a,
,,comp1_perElig,,,$IT_TCUBCouple*((bun + bun_s)/il_taxableY_bf_mq#1),$IT_TCUBCouple*((bun + bun_s)/il_taxableY_bf_mq#1),$IT_TCUBCouple*((bun + bun_s)/il_taxableY_bf_mq#1),$IT_TCUBCouple*((bun + bun_s)/il_taxableY_bf_mq#1),n/a,
,,comp2_cond,,,({bun>0} | {bun_s > 0}) & {dcu!=1} & {dms!=2} & {il_taxableY_bf_mq>0},({bun>0} | {bun_s > 0}) & {dcu!=1} & {dms!=2} & {il_taxableY_bf_mq>0},({bun>0} | {bun_s > 0}) & {dcu!=1} & {dms!=2} & {il_taxableY_bf_mq>0},({bun>0} | {bun_s > 0}) & {dcu!=1} & {dms!=2} & {il_taxableY_bf_mq>0},n/a,
,,comp2_perElig,,,$IT_TCUBInd*((bun + bun_s) /il_taxableY_bf_mq),$IT_TCUBInd*((bun + bun_s) /il_taxableY_bf_mq),$IT_TCUBInd*((bun + bun_s) /il_taxableY_bf_mq),$IT_TCUBInd*((bun + bun_s) /il_taxableY_bf_mq),n/a,
,,#1_level,,,tu_couple_be,tu_couple_be,tu_couple_be,tu_couple_be,n/a,
,,output_var,,,sin11_s,sin11_s,sin11_s,sin11_s,n/a,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,n/a,
,,func_BenCalc,,,on,on,on,on,off,
,,comp1_cond,,,({bun>0} | {bun_s > 0}) & {il_taxableY#1>0} & {il_taxableY#1<$IT_TCUBIncLim1},({bun>0} | {bun_s > 0}) & {il_taxableY#1>0} & {il_taxableY#1<$IT_TCUBIncLim1},({bun>0} | {bun_s > 0}) & {il_taxableY#1>0} & {il_taxableY#1<$IT_TCUBIncLim1},({bun>0} | {bun_s > 0}) & {il_taxableY#1>0} & {il_taxableY#1<$IT_TCUBIncLim1},n/a,
,,comp1_perElig,,,sin11_s,sin11_s,sin11_s,sin11_s,n/a,
,,comp2_cond,,,({bun>0} | {bun_s > 0}) & {il_taxableY#1>=$IT_TCUBIncLim1} & {il_taxableY#1<=$IT_TCUBIncLim2},({bun>0} | {bun_s > 0}) & {il_taxableY#1>=$IT_TCUBIncLim1} & {il_taxableY#1<=$IT_TCUBIncLim2},({bun>0} | {bun_s > 0}) & {il_taxableY#1>=$IT_TCUBIncLim1} & {il_taxableY#1<=$IT_TCUBIncLim2},({bun>0} | {bun_s > 0}) & {il_taxableY#1>=$IT_TCUBIncLim1} & {il_taxableY#1<=$IT_TCUBIncLim2},n/a,
,,comp2_perElig,,,(sin11_s/3)+sin11_s*(2/3)*($IT_TCUBIncLim2-il_taxableY#1)/$IT_TCUBIncLim1,(sin11_s/3)+sin11_s*(2/3)*($IT_TCUBIncLim2-il_taxableY#1)/$IT_TCUBIncLim1,(sin11_s/3)+sin11_s*(2/3)*($IT_TCUBIncLim2-il_taxableY#1)/$IT_TCUBIncLim1,(sin11_s/3)+sin11_s*(2/3)*($IT_TCUBIncLim2-il_taxableY#1)/$IT_TCUBIncLim1,n/a,
,,comp3_cond,,,({bun>0} | {bun_s > 0}) & {il_taxableY#1>$IT_TCUBIncLim2},({bun>0} | {bun_s > 0}) & {il_taxableY#1>$IT_TCUBIncLim2},({bun>0} | {bun_s > 0}) & {il_taxableY#1>$IT_TCUBIncLim2},({bun>0} | {bun_s > 0}) & {il_taxableY#1>$IT_TCUBIncLim2},n/a,
,,comp3_perElig,,,0,0,0,0,n/a,
,,#1_level,,,tu_couple_be,tu_couple_be,tu_couple_be,tu_couple_be,n/a,
,,output_add_var,,,tintcri_s,tintcri_s,tintcri_s,tintcri_s,n/a,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,n/a,
,,func_BenCalc,,,off,off,off,off,on,
,,comp1_cond,,,n/a,n/a,n/a,n/a,{bun>0} & {il_taxableY_bf_mq>0},
,,comp1_perElig,,,n/a,n/a,n/a,n/a,$IT_TCUBInd*(bun/il_taxableY_bf_mq),
,,output_var,,,n/a,n/a,n/a,n/a,sin11_s,
,,TAX_UNIT,,,n/a,n/a,n/a,n/a,tu_individual_be,
,,func_BenCalc,,,off,off,off,off,on,
,,comp1_cond,,,n/a,n/a,n/a,n/a,{bun>0} & {il_taxableY>0} & {il_taxableY<$IT_TCUBIncLim1},
,,comp1_perElig,,,n/a,n/a,n/a,n/a,sin11_s,
,,comp2_cond,,,n/a,n/a,n/a,n/a,{bun>0} & {il_taxableY>=$IT_TCUBIncLim1} & {il_taxableY<=$IT_TCUBIncLim2},
,,comp2_perElig,,,n/a,n/a,n/a,n/a,(sin11_s/3)+sin11_s*(2/3)*($IT_TCUBIncLim2-il_taxableY)/$IT_TCUBIncLim1,
,,comp3_cond,,,n/a,n/a,n/a,n/a,{bun>0} & {il_taxableY>$IT_TCUBIncLim2},
,,comp3_perElig,,,n/a,n/a,n/a,n/a,0,
,,output_add_var,,,n/a,n/a,n/a,n/a,tintcri_s,
,,TAX_UNIT,,,n/a,n/a,n/a,n/a,tu_individual_be,
,,func_Elig,,,on,on,on,on,on,
,,elig_cond,,,{il_taxableY>0},{il_taxableY>0},{il_taxableY>0},{il_taxableY>0},{il_taxableY>0},
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_ArithOp,,,on,on,on,on,on,
,,who_must_be_elig,,,one,one,one,one,one,
,,formula,,,tintcri_s,tintcri_s,tintcri_s,tintcri_s,tintcri_s,
,,uplim,,,(il_netrepY01/il_taxableY)*(0<max>(tints_s-tintatc_s)),(il_netrepY01/il_taxableY)*(0<max>(tints_s-tintatc_s)),(il_netrepY01/il_taxableY)*(0<max>(tints_s-tintatc_s)),(il_netrepY01/il_taxableY)*(0<max>(tints_s-tintatc_s)),(il_netrepY01/il_taxableY)*(0<max>(tints_s-tintatc_s)),
,,output_var,,,tintcri_s,tintcri_s,tintcri_s,tintcri_s,tintcri_s,
,,TAX_UNIT,,,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,tu_individual_be,
,,func_BenCalc,,,on,on,on,on,on,
,,comp1_cond,,,({IsCivilServant} | ({yse>0} & {yem<=0})) & {il_actY>=amount#1} & {il_actY<amount#2},({IsCivilServant} | ({yse>0} & {yem<=0})) & {il_actY>=amount#1} & {il_actY<amount#2},({IsCivilServant} | ({yse>0} & {yem<=0})) & {il_actY>=amount#1} & {il_actY<amount#2},({IsCivilServant} | ({yse>0} & {yem<=0})) & {il_actY>=amount#1} & {il_actY<amount#2},({IsCivilServant} | ({yse>0} & {yem<=0})) & {il_actY>=amount#1} & {il_actY<amount#2},
,,comp1_perElig,,,amount#5*(il_actY-amount#1)/(amount#2-amount#1),amount#5*(il_actY-amount#1)/(amount#2-amount#1),amount#5*(il_actY-amount#1)/(amount#2-amount#1),amount#5*(il_actY-amount#1)/(amount#2-amount#1),amount#5*(il_actY-amount#1)/(amount#2-amount#1),
